claim_id,book_id,book_title,chapter_title,section_title,paragraph_index,location_text,ebook_locator,claim_text,sentence_index,citation_status,citation_marker_text,citation_marker_location_text,citation_context,confidence,notes,verified,verifier,verification_notes
CLM-000353,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Managing New Managers,,80,Managing New Managers >  > para 80,epub:spine=12;para=80,"When you’ve hired or promoted a new manager, you’re often eager to let her loose completely over her team.",0,not_cited,,,,0.6000000000000001,,,,
CLM-000354,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Managing New Managers,,83,Managing New Managers >  > para 83,epub:spine=12;para=83,"Overwork is also often a sign of another new manager danger: the person who thinks she’s now in control, the taskmaster of the team, responsible for making all of the decisions.",0,not_cited,,,,0.6000000000000001,,,,
CLM-000355,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Managing New Managers,,83,Managing New Managers >  > para 83,epub:spine=12;para=83,"Control freaks usually have bad relationships with their peers in product management and other tech teams, because they often fight to make decisions alone instead of collaborating.",6,not_cited,,,,0.6000000000000001,,,,
CLM-000356,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Managing New Managers,,85,Managing New Managers >  > para 85,epub:spine=12;para=85,"I am hugely in favor of making engineers who wish to go into management take baby steps of mentoring and managing very small teams, but this is not always possible and doesn’t always shake out problems that come with scale.",2,not_cited,,,,0.6000000000000001,,,,
CLM-000357,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Managing Experienced Managers,,89,Managing Experienced Managers >  > para 89,epub:spine=12;para=89,"However, often we overvalue expertise in product areas and allow it to blind us to cultural and process fit with our companies and teams.",4,not_cited,,,,0.6000000000000001,,,,
CLM-000358,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Managing Experienced Managers,,92,Managing Experienced Managers >  > para 92,epub:spine=12;para=92,"You’re responsible for cultivating the culture of your organization, and especially when you’ve been at the company for a longer period of time, you should ensure that all of your managers respect and nurture the type of culture that you think is best for the team.",1,not_cited,,,,0.75,,,,
CLM-000359,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Hiring Managers,,98,Hiring Managers >  > para 98,epub:spine=12;para=98,"Similar to a senior engineer being asked how he might approach debugging an issue that you just resolved, a good manager — even without a full understanding of the people or projects involved — should have good instincts for questions to ask and suggested next steps that might improve matters.",4,not_cited,,,,0.7,,,,
CLM-000360,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Hiring Managers,,99,Hiring Managers >  > para 99,epub:spine=12;para=99,"Importantly, a manager must also be able to debug teams.",0,not_cited,,,,0.75,,,,
CLM-000361,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Hiring Managers,Ask the CTO: Managing Outside Your Skill Set,109,Hiring Managers > Ask the CTO: Managing Outside Your Skill Set > para 109,epub:spine=12;para=109,"It’s easy to think of this as a small leap from managing other software developers, but in my experience, you need to track different important details than you’re used to in these areas, and if you’ve never managed these types of teams before, it’s hard to know which details to focus on.",1,not_cited,,,,0.6000000000000001,,,,
CLM-000362,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Debugging Dysfunctional Organizations,Have a Hypothesis,117,Debugging Dysfunctional Organizations > Have a Hypothesis > para 117,epub:spine=12;para=117,"As an added challenge, team problems are not generally single failures but are more like performance issues.",3,not_cited,,,,0.6000000000000001,,,,
CLM-000363,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Debugging Dysfunctional Organizations,Observe the Team,119,Debugging Dysfunctional Organizations > Observe the Team > para 119,epub:spine=12;para=119,"Perhaps everything seems OK in all of these indicators, but the team still just is not performing as well as you believe they should.",0,not_cited,,,,0.75,,,,
CLM-000364,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Debugging Dysfunctional Organizations,Observe the Team,120,Debugging Dysfunctional Organizations > Observe the Team > para 120,epub:spine=12;para=120,They often signal a lack of healthy conflict on a team.,4,not_cited,,,,0.6000000000000001,,,,
CLM-000365,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Debugging Dysfunctional Organizations,Observe the Team,120,Debugging Dysfunctional Organizations > Observe the Team > para 120,epub:spine=12;para=120,"If people are afraid to disagree or bring up issues for fear of dealing with conflict, or if managers always shut down conflict without letting disagreements air, this is a sign of an unhealthy team culture.",7,not_cited,,,,0.6000000000000001,,,,
CLM-000366,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Debugging Dysfunctional Organizations,Check the Team Dynamics,123,Debugging Dysfunctional Organizations > Check the Team Dynamics > para 123,epub:spine=12;para=123,A bunch of people who never talk to each other and are always working on independent projects are not really working as a team.,7,not_cited,,,,0.6000000000000001,,,,
CLM-000367,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Setting Expectations and Delivering on Schedule,,129,Setting Expectations and Delivering on Schedule >  > para 129,epub:spine=12;para=129,"This means you must be aggressive about getting estimates, and as we all know, software estimation is a very difficult process.",1,not_cited,,,,0.75,,,,
CLM-000368,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Setting Expectations and Delivering on Schedule,,130,Setting Expectations and Delivering on Schedule >  > para 130,epub:spine=12;para=130,"This philosophy is completely reasonable if you believe that estimates must be fairly accurate, that the requirements are unknown or will change frequently, and that most of the work should be bound to features that mostly fit within one or two sprint efforts.",1,not_cited,,,,0.75,,,,
CLM-000369,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Setting Expectations and Delivering on Schedule,,130,Setting Expectations and Delivering on Schedule >  > para 130,epub:spine=12;para=130,Estimates are often useful even if they aren’t perfectly accurate because they help escalate complexity to the rest of the team.,3,not_cited,,,,0.6000000000000001,,,,
CLM-000370,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Challenging Situations: Roadmap Uncertainty,,138,Challenging Situations: Roadmap Uncertainty >  > para 138,epub:spine=12;para=138,"And yet the product team will never have technical debt on their roadmap, so the planning process often means there is no time allotted for this type of work.",2,not_cited,,,,0.6000000000000001,,,,
CLM-000371,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Staying Technically Relevant,Make Specific Requests,155,Staying Technically Relevant > Make Specific Requests > para 155,epub:spine=12;para=155,These specific requests should be used to keep the teams productive and balance technical risks with organizational goals.,2,not_cited,,,,0.75,,,,
CLM-000372,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Staying Technically Relevant,Use Your Experience as a Gut Check,162,Staying Technically Relevant > Use Your Experience as a Gut Check > para 162,epub:spine=12;para=162,These meetings are often full of details about the process of writing and deploying software that you miss when you aren’t coding every day.,2,not_cited,,,,0.6000000000000001,,,,
CLM-000373,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Staying Technically Relevant,Use Your Experience as a Gut Check,162,Staying Technically Relevant > Use Your Experience as a Gut Check > para 162,epub:spine=12;para=162,"Communication between teams is lacking, and tooling is hurting more than it is helping.",4,not_cited,,,,0.65,,,,
CLM-000374,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Models for Thinking About Tech Senior Leadership,,27,Models for Thinking About Tech Senior Leadership >  > para 27,epub:spine=13;para=27,"When a company sells software-based products to other companies, one of the senior technology leaders usually is expected to participate in this sales cycle.",0,not_cited,,,,0.6000000000000001,,,,
CLM-000375,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Models for Thinking About Tech Senior Leadership,,32,Models for Thinking About Tech Senior Leadership >  > para 32,epub:spine=13;para=32,"R&D, technology strategy, external face of technology: CTO, Chief Scientist, Chief Architect, sometimes Chief Product Officer, usually for a company that is selling a software-based product",0,not_cited,,,,0.6000000000000001,,,,
CLM-000376,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,What’s a VP of Engineering?,,40,What’s a VP of Engineering? >  > para 40,epub:spine=13;para=40,The VP is usually at the top of the management career ladder for engineers.,2,not_cited,,,,0.6000000000000001,,,,
CLM-000377,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,What’s a VP of Engineering?,,40,What’s a VP of Engineering? >  > para 40,epub:spine=13;para=40,"This generally means that the VP is expected to be an experienced manager of people, projects, teams, and departments.",3,not_cited,,,,0.6000000000000001,,,,
CLM-000378,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,What’s a VP of Engineering?,,43,What’s a VP of Engineering? >  > para 43,epub:spine=13;para=43,"She should be a coach to the engineering management team, identifying and improving existing talent and working with HR to provide training and development resources for those leaders.",3,not_cited,,,,0.75,,,,
CLM-000379,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,What’s a VP of Engineering?,,45,What’s a VP of Engineering? >  > para 45,epub:spine=13;para=45,"She should have a strong business and product instinct and a track record of getting teams to deliver big projects, including the ability to negotiate deliverables.",3,not_cited,,,,0.75,,,,
CLM-000380,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,What’s a CTO?,,57,What’s a CTO? >  > para 57,epub:spine=13;para=57,The CTO must protect the technology team from becoming a pure execution arm for ideas without tending to its own needs and its own ideas.,3,not_cited,,,,0.75,,,,
CLM-000381,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,What’s a CTO?,,59,What’s a CTO? >  > para 59,epub:spine=13;para=59,"They understood the business and its technical challenges, and were often called on to help inspire the engineering team and help with recruiting.",2,not_cited,,,,0.6000000000000001,,,,
CLM-000382,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,What’s a CTO?,,59,What’s a CTO? >  > para 59,epub:spine=13;para=59,"Yet they had trouble being successful because they often lacked the direct management oversight of any teams, and because technology was frequently viewed as an execution arm, they didn’t have much strategic influence.",3,not_cited,,,,0.6000000000000001,,,,
CLM-000383,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,What’s a CTO?,Ask the CTO: Where Do I Fit?,67,What’s a CTO? > Ask the CTO: Where Do I Fit? > para 67,epub:spine=13;para=67,"I was always thinking about the technical architecture, but when my job required it I was happy to focus on the organization.",2,not_cited,,,,0.6000000000000001,,,,
CLM-000384,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Changing Priorities,,72,Changing Priorities >  > para 72,epub:spine=13;para=72,"When you feel the need to ask it of your own teams, ask yourself why they don’t understand what the priorities are and what they should be cutting to address them.",2,not_cited,,,,0.75,,,,
CLM-000385,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Changing Priorities,,74,Changing Priorities >  > para 74,epub:spine=13;para=74,"If you think that the team needs to finish their current work before shifting to the new top priority, you must communicate that clearly.",4,not_cited,,,,0.75,,,,
CLM-000386,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Senior Peers in Other Functions,,107,Senior Peers in Other Functions >  > para 107,epub:spine=13;para=107,"Senior leaders, more than any other group in a company, must actively practice first-team focus (introduced in Chapter 6 ).",0,not_cited,,,,0.9,,,,
CLM-000387,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Senior Peers in Other Functions,,107,Senior Peers in Other Functions >  > para 107,epub:spine=13;para=107,"Leadership books such as Patrick Lencioni’s The Five Dysfunctions of a Team 2 write about this relationship, and while many of us start to practice this type of leadership with other engineering managers as our “first team,” senior leadership is often the first time your peers all operate in a very different way than you’re used to, and having few to no peers on your first team who are fellow engineers can feel very isolating.",2,not_cited,,,,0.6000000000000001,,,,
CLM-000388,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,The Echo,,121,The Echo >  > para 121,epub:spine=13;para=121,"You may not be “one of the team,” but that doesn’t mean you should stop caring about the team as individuals.",0,not_cited,,,,0.7,,,,
CLM-000389,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,"Ruling with Fear, Guiding with Trust",,125,"Ruling with Fear, Guiding with Trust >  > para 125",epub:spine=13;para=125,"His first instinct is to ask questions, and these questions often cause the team to come to their own realizations about what’s going wrong.",3,not_cited,,,,0.7500000000000001,,,,
CLM-000390,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,"Ruling with Fear, Guiding with Trust",,127,"Ruling with Fear, Guiding with Trust >  > para 127",epub:spine=13;para=127,"What your attacks have done is create a culture where members of the team are afraid to engage with you, to ask you questions, or to ask you for feedback — which then leads to a vicious cycle of you not trusting them and them making mistakes.",2,not_cited,,,,0.7000000000000001,,,,
CLM-000391,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,True North,,146,True North >  > para 146,epub:spine=13;para=146,"That being said, True North helps us understand that all these issues must be carefully considered when we put code into production.",1,not_cited,,,,0.75,,,,
CLM-000392,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,True North,,150,True North >  > para 150,epub:spine=13;para=150,"That means staying technical; following through with projects, languages, or frameworks long enough to learn more than their basics; and also pushing yourself to keep learning new things even when your day-to-day doesn’t involve writing code.",2,not_cited,,,,0.65,,,,
CLM-000393,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Chapter 9. Bootstrapping Culture,,2,Chapter 9. Bootstrapping Culture >  > para 2,epub:spine=14;para=2,"I have seen surveys of startup teams in which the idea of introducing structure evoked such reactions as “slow” and “innovation-crushing.” These respondents believed structure is the reason large companies move slowly, foster bureaucracy, and are generally boring places for bright people to work.",1,not_cited,,,,0.6000000000000001,,,,
CLM-000394,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Chapter 9. Bootstrapping Culture,,8,Chapter 9. Bootstrapping Culture >  > para 8,epub:spine=14;para=8,"Having no titles is in one sense a decision, but in another sense it’s a decision that means you never need to decide what someone’s title will be, you won’t need to worry about promoting people to new titles, and you don’t need to build up the apparatus that will make future decisions about titles because you have removed that as an option.",1,not_cited,,,,0.6000000000000001,,,,
CLM-000395,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Chapter 9. Bootstrapping Culture,,15,Chapter 9. Bootstrapping Culture >  > para 15,epub:spine=14;para=15,"Even when the overall company grows beyond the small group, the engineering team often pushes itself to stay unstructured.",1,not_cited,,,,0.6000000000000001,,,,
CLM-000396,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Chapter 9. Bootstrapping Culture,,15,Chapter 9. Bootstrapping Culture >  > para 15,epub:spine=14;para=15,Hiring “full stack” engineers who are exclusively sourced from the professional and social networks of the current team results in low skill specialization and high homogeneity.,2,not_cited,,,,0.7000000000000001,,,,
CLM-000397,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Chapter 9. Bootstrapping Culture,,16,Chapter 9. Bootstrapping Culture >  > para 16,epub:spine=14;para=16,"After all, these engineering teams are often the well-paid darlings of the company!",1,not_cited,,,,0.6000000000000001,,,,
CLM-000398,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Chapter 9. Bootstrapping Culture,,17,Chapter 9. Bootstrapping Culture >  > para 17,epub:spine=14;para=17,There is a reason that you often find a lot of spaghetti code in early startups.,1,not_cited,,,,0.6000000000000001,,,,
CLM-000399,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Chapter 9. Bootstrapping Culture,,17,Chapter 9. Bootstrapping Culture >  > para 17,epub:spine=14;para=17,"When work is done to satisfy an immediate task, in a unified code base worked on by a team of interchangeables, the result is not usually a larger thoughtful structure, but a tweak here, a hack there — anything to get things done and moving forward.",2,not_cited,,,,0.6000000000000001,,,,
CLM-000400,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Creating Your Culture,,37,Creating Your Culture >  > para 37,epub:spine=14;para=37,"But in complex environments where the needs of the group must override the needs of the individual, cultural values are the glue that enables us to work as a team and make decisions when faced with uncertainty.",3,not_cited,,,,0.9,,,,
CLM-000401,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Applying Core Values,,45,Applying Core Values >  > para 45,epub:spine=14;para=45,"One of the most important uses of performance reviews is to evaluate the alignment between team members’ values and the company’s values, and therefore what values should be part of your performance review process.",0,not_cited,,,,0.75,,,,
CLM-000402,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Applying Core Values,,47,Applying Core Values >  > para 47,epub:spine=14;para=47,The shortcuts you get by hiring friends are not usually the values you need to form a strong team.,6,not_cited,,,,0.6000000000000001,,,,
CLM-000403,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Applying Core Values,,48,Applying Core Values >  > para 48,epub:spine=14;para=48,A very smart engineer who really values independence may not be a fit for a team where everyone must collaborate extensively on all projects.,3,not_cited,,,,0.7,,,,
CLM-000404,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Writing a Career Ladder,,59,Writing a Career Ladder >  > para 59,epub:spine=14;para=59,"If you don’t have many levels, you’ll need to have very wide salary bands to account for the fact that two people within that level can perform very differently, and to account for the fact that engineers tend to expect to get salary increases frequently, especially in the earlier parts of their careers.",3,not_cited,,,,0.55,,,,
CLM-000405,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Writing a Career Ladder,,62,Writing a Career Ladder >  > para 62,epub:spine=14;para=62,That means a strong software engineer may make more than a senior engineer.,4,not_cited,,,,0.6,,,,
CLM-000406,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Writing a Career Ladder,,66,Writing a Career Ladder >  > para 66,epub:spine=14;para=66,"For most companies, the tracks should split when people start to exhibit leadership, whether that leadership involves managing humans or designing software.",2,not_cited,,,,0.75,,,,
CLM-000407,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Writing a Career Ladder,,66,Writing a Career Ladder >  > para 66,epub:spine=14;para=66,"Great senior individual contributors still know how to manage projects and mentor more junior members of their team, so consider making leadership experience (usually via acting as a tech lead) a requirement for promotion to senior individual contributor levels.",4,not_cited,,,,0.6000000000000001,,,,
CLM-000408,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Cross-Functional Teams,,75,Cross-Functional Teams >  > para 75,epub:spine=14;para=75,"So, should you adopt this structure, you have to decide where you’re willing to take some system design hits in order to most effectively create products.",3,not_cited,,,,0.75,,,,
CLM-000409,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Cross-Functional Teams,Structuring Cross-Functional Teams,78,Cross-Functional Teams > Structuring Cross-Functional Teams > para 78,epub:spine=14;para=78,"Banks, for example, often have technology teams that are attached to specific areas of the business, and while the management structure is formed by engineers, the roadmap and day-to-day work are jointly determined by the needs of the business unit and its associated engineering team.",2,not_cited,,,,0.6000000000000001,,,,
CLM-000410,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Cross-Functional Teams,Structuring Cross-Functional Teams,78,Cross-Functional Teams > Structuring Cross-Functional Teams > para 78,epub:spine=14;para=78,There is generally a centralized infrastructure team that supports both fundamental systems as well as large frameworks and technologies that will be used by many teams across the company.,3,not_cited,,,,0.6000000000000001,,,,
CLM-000411,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Cross-Functional Teams,Structuring Cross-Functional Teams,80,Cross-Functional Teams > Structuring Cross-Functional Teams > para 80,epub:spine=14;para=80,"On the other hand, in the areas where the technology must be rock-solid or exceptionally innovative and cutting-edge, you probably want teams that have more of an engineering focus and that are led by people who can design complex systems.",3,not_cited,,,,0.7,,,,
CLM-000412,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Developing Engineering Processes,,82,Developing Engineering Processes >  > para 82,epub:spine=14;para=82,"Career ladders, values, team structures — all of those are easy compared to the general angst and frustration that you can cause by adopting the wrong engineering processes for your teams.",1,not_cited,,,,0.65,,,,
CLM-000413,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Developing Engineering Processes,Ask the CTO: Engineering Process,83,Developing Engineering Processes > Ask the CTO: Engineering Process > para 83,epub:spine=14;para=83,"We have very little process right now: there are no code reviews, we use Trello to manage tasks but rarely put everything into that system, and our architecture decisions tend to be made by whomever is working on the project at the time, with my sign-off.",1,not_cited,,,,0.6000000000000001,,,,
CLM-000414,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Developing Engineering Processes,Ask the CTO: Engineering Process,89,Developing Engineering Processes > Ask the CTO: Engineering Process > para 89,epub:spine=14;para=89,The first is that you should not put a complicated process on any activity where you want people to move quickly and where you believe the risk for change in that activity is low or that the risks themselves are obvious to the whole team.,1,not_cited,,,,0.75,,,,
CLM-000415,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Developing Engineering Processes,Ask the CTO: Engineering Process,90,Developing Engineering Processes > Ask the CTO: Engineering Process > para 90,epub:spine=14;para=90,"The processes should have value even when they are not followed perfectly, and that value should largely lie in the act of socializing change or risk to the team as a whole.",2,not_cited,,,,0.75,,,,
CLM-000416,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Practical Advice: Depersonalize Decision Making,,91,Practical Advice: Depersonalize Decision Making >  > para 91,epub:spine=14;para=91,There are three major processes that you should consider adding as your team grows.,0,not_cited,,,,0.75,,,,
CLM-000417,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Practical Advice: Depersonalize Decision Making,Code Review,92,Practical Advice: Depersonalize Decision Making > Code Review > para 92,epub:spine=14;para=92,"Additionally, code review is often a place where engineers behave poorly toward one another, using it as a platform to criticize their colleagues or to enforce unrealistic standards.",3,not_cited,,,,0.6000000000000001,,,,
CLM-000418,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Practical Advice: Depersonalize Decision Making,Code Review,94,Practical Advice: Depersonalize Decision Making > Code Review > para 94,epub:spine=14;para=94,This should not be up for debate in code review.,2,not_cited,,,,0.75,,,,
CLM-000419,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Practical Advice: Depersonalize Decision Making,Code Review,94,Practical Advice: Depersonalize Decision Making > Code Review > para 94,epub:spine=14;para=94,"Allowing style to be up for discussion in code review often leads to nitpicking and criticism that can feel unproductive at best, and bullying at worst.",4,not_cited,,,,0.7000000000000001,,,,
CLM-000420,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Practical Advice: Depersonalize Decision Making,The Outage Postmortem,96,Practical Advice: Depersonalize Decision Making > The Outage Postmortem > para 96,epub:spine=14;para=96,"In fact, instead of calling the process a postmortem, many have started calling it a “learning review” to indicate that its purpose is not determining cause of death but learning from the incident.",1,not_cited,,,,0.7000000000000001,,,,
CLM-000421,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Practical Advice: Depersonalize Decision Making,Architecture Review,106,Practical Advice: Depersonalize Decision Making > Architecture Review > para 106,epub:spine=14;para=106,"Usually these include new languages, new frameworks, new storage systems, and new developer tooling.",1,not_cited,,,,0.6000000000000001,,,,
CLM-000422,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Practical Advice: Depersonalize Decision Making,Architecture Review,107,Practical Advice: Depersonalize Decision Making > Architecture Review > para 107,epub:spine=14;para=107,You may or may not choose to have the team answer the question of why you should make this change in the first place.,3,not_cited,,,,0.7,,,,
CLM-000423,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Index,D,157,Index > D > para 157,epub:spine=16;para=157,"delegating decisions regarding , Decisions and Delegation - Delegate Complex and Frequent Tasks to Develop Your Team effective, characteristics of , Good Manager, Bad Manager: Micromanager, Delegator - Good Manager, Bad Manager: Micromanager, Delegator goals for, setting , Use the Team’s Goals to Understand Which Details You Should Dig Into micromanagers’ problems with , Good Manager, Bad Manager: Micromanager, Delegator monitoring status of , Treat the Open Sharing of Information, Good or Bad, in a Neutral to Positive Way standards for, setting , Establish Standards for Code and Systems system information used in , Gather Information from the Systems Before Going to the People tailored to stage of project , Adjust Your Focus Depending on the Stage of Projects",0,not_cited,,,,0.75,,,,
CLM-000424,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Index,D,160,Index > D > para 160,epub:spine=16;para=160,"goals for, setting , Use the Team’s Goals to Understand Which Details You Should Dig Into",0,not_cited,,,,0.75,,,,
CLM-000425,51232aa625f0bee54b790b1af18d8865472c0c63,The Manager's Path: A Guide for Tech Leaders Navigating Growth and Change,Index,D,168,Index > D > para 168,epub:spine=16;para=168,"documentation career ladder , Writing a Career Ladder - Writing a Career Ladder cultural policy documents , Creating Cultural Policy - Creating Cultural Policy of feedback meetings , The Feedback Meeting onboarding documentation , Mentoring a New Hire , Encourage Participation by Updating the New Hire Documentation of one-on-one meetings (1-1s) , Mix It Up performance improvement plan , Challenging Situations: Firing Underperformers 30/60/90-day plan , Create a 30/60/90-Day Plan",0,not_cited,,,,0.6000000000000001,,,,
